name,address,type,algebra_pool,new_symbol,new_type,gauges,fee_ca,bribe_ca,new_name
vAMM-IDIA/WBNB,0x57818b471AB3b7BDD558cFA0D5bc6Ab35534AAc7,vAMM,,IDIA/BNB,Volatile,0x22493F3720df2Fd99A0fF9f8177Db6f6Cb6595Eb,0x63446c3d4593E3Cb1Fe2d67774221BF5C5e90860,0x6497549E649a54BC0305a56c4f5DdAD066a63895,IDIA/BNB - Volatile
vAMM-AVAX/ABOND,0x8D090796078653DC0b7D7D51E89B54b6A723B344,vAMM,,AVAX/ABOND,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,AVAX/ABOND - Volatile
sAMM-HAY/USDT+,0xBc1Aa784F7FfA59c1B2098c1005dd0FAD2F7E46E,sAMM,,lisUSD/USDT+,Stable,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,lisUSD/USDT+ - Stable
vAMM-USDV/WBNB,0x3F3b8921402c35979FeCC0fF630358615eE38937,vAMM,,USDV/BNB,Volatile,0x44313164f8290Ffa74F03C4Ed12c34E62BE14550,0x068B75165288C88479b530Dd2F82996541F4f481,0x9DE7c387dA60e56ff68CD1298a63B2f82768b8e0,USDV/BNB - Volatile
sAMM-qTHE/THE,0xCEd2490a69aeD204e7A10e4Aa10DdDce5224287D,sAMM,,qTHE/THE,Stable,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,qTHE/THE - Stable 287d
IV-30-THE e5c9,0xdbA90588D3F369bd9919bFf05180A31476f6e5c9,CL,0x203F134156F3fCb2125d7e9c3e705879c786CAda,BNB/ADA,ICHI,0x27B1E6ad358Bb0c3A62A4D1f26196AA491aDC55f,0x68D800BdfF04A0619ac0C4bA10d61f003A07ed50,0x5cC3f8507BC21bF4ED83Af872b940000595f01Ee,BNB/ADA - ICHI
vAMM-jEUR/BUSD,0x1960d3548F2031baF05daf558D5D644A580722EA,vAMM,,jEUR/BUSD,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,jEUR/BUSD - Volatile
vAMM-DAO/ankrBNB,0x16DB1226f5a6D6f75649f2250B22717B0F922151,vAMM,,DAO/ankrBNB,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,DAO/ankrBNB - Volatile
vAMM-HBR/WBNB,0x5134729Cd5a5b40336BC3CA71349f2c108718428,vAMM,,HBR/BNB,Volatile,0xf3c04d74B62544772e8efddD5448a3c1a85F8F3c,0xA3C44aC7DF67e196C4DAd2F45C0f832130C30755,0x49430924bDBC36BBb322C727E30500C3FB88aBF4,HBR/BNB - Volatile
vAMM-HBR/THE,0x825B5B2b8F093250554B77E6D8A3DE7F9893391f,vAMM,,HBR/THE,Volatile,0xF98d57Ec1a020893720AF5F13d31419C8aB1aE87,0xf0d2E5d243335016536E14e7331900f4581fE26D,0x238FA6E7416b8123fC0C69D8d9BED578e67C3BE1,HBR/THE - Volatile
IV-33-THE 025d,0xf2C7A7959E995f15b832C057985bF5861234025d,CL,0x1B932598da273069e1878E4a1505b6f833462210,WBNB/SOL,ICHI,0x29E244D07DeEe99c7a4c86A54369bBab3280F095,0xF7428DAB6b205318Ae99E0F8B36B3B54b212e20A,0x3287d3A0c5D0f7CcE16156C2dCa63f641292a904,WBNB/SOL - ICHI
vAMM-LIBERA/WBNB,0x7d68e7B1aB7af2fD98827Bb4e2c652A2430141f8,vAMM,,LIBERA/BNB,Volatile,0x9A622B1F67A5DC29035578EEf60d585E316a4E64,0xA9358569E4D761cb7B178e36817C3B9285bC7E83,0xa16D5ce0Fb12770e37f59553314933ddB615A7A0,LIBERA/BNB - Volatile
vAMM-BKN/USDT,0xB3F941831C4610262fc51DD16fb9DbC9b4AdA61f,vAMM,,BKN/USDT,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,BKN/USDT - Volatile
IV-35-THE 5736,0x3D671e08bCE27039D6D087FE723776d729dC5736,CL,0xfF4840a06708E53b620E2670295265029fA72a78,WBNB/DOGE,ICHI,0x2a8322E4Df320D44Aa0F28EF65AdEc91DA461Acd,0x7399C090EbB6278B8AFDdef06200C923216c8E1d,0x0D3B6a520eced102A2b19186e3E67aF4ad2D012D,WBNB/DOGE - ICHI
DEShare 9287,0xCda974d5D1b8BD8de8DD58D637dB7b5220509287,CL,0x17661065fBc18e782A259Db2022bC23bC74Bd942,FIL/BNB,DefiEdge,0xcF6aB7158d599Cf84504A7c8f0D5DaCD6369Cc5a,0x6A467651afb62b3c55ffDA531197Ba1166f7222c,0x16C22024ef8a6f836f17e2CCeE004F1e11d9079b,FIL/BNB - DefiEdge
vAMM-USDT/FEAR,0x5980f099EE0584ff7F840a3672983bbF71E69a36,vAMM,,USDT/FEAR,Volatile,0x9b0E097a2DBb95213a16B661B81C32435119EC35,0xf5A6Df9325C7B82F630d5F4b3b25188985AE8bf8,0xf5E388EC191d01570d36a3AAf48fe76DFCf7675C,USDT/FEAR - Volatile
vAMM-USDC/LIQ,0x0A65Af66C963E04D28C1497066362Dacb91dd1a0,vAMM,,USDC/LIQ(old),Volatile,0xE057f5fe2042E3C48689Abb35928ecCCEBfd7722,0xe2A972009B2629E5f729A93AAF64beEDC7eCDDe3,0xD2F25D38aD1617a9896c7a8cF8287b0829Cf2637,USDC/LIQ(old) - Volatile
vAMM-USDT/FS,0xf68C4Ff2eed4E47B683b38aA74D7AD05AD3a303F,vAMM,,USDT/FS,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,USDT/FS - Volatile
IV-36-THE Bc6a,0x7B4b370Bd85C2Edf9354929418E0a01Ead4dBc6a,CL,0xFd60A2B164C86751Df65c8cf895F7b07e5A48C35,arcUSD/USDT,ICHI,0x25d4aFF0aa854390Bf494a74634931c52C02b4E1,0x117039d9FdB6394A2e0921e9Cfb4CF7aF4974278,0xc91fDd0667e12343bb4d99A2E0b198edE47dDc72,arcUSD/USDT - ICHI
sAMM-MORE/USDT,0x8540CF27FF440E2f53A13819c4788578658f6F83,sAMM,,MORE/USDT,Stable,0x2e178BdF8903e2DEE7d01D70bDAAabD5eFDF12be,0xB5495afCB028329D3d99305E15f18236a554A2c0,0x4106d1DBcD8b4bCCd29F57b0c9ec2bEc32761ECC,MORE/USDT - Stable
aETH-WBNB 755b,0xFD59e64025d8Dc9a5e363eC3c88c632d1657755b,CL,0x1123E75b71019962CD4d21b0F3018a6412eDb63C,ETH/BNB,Wide,0x0C83DbCdf4a43F5F015Bf65C0761024D328F3776,0xcB62dD44D64f499524Da1352597C6447B3E82FFc,0xbaeb5813cDe3Cea19b4270D23e0180bf647594a6,ETH/BNB - Wide
aWBNB-THE 3f3C,0xeD044cD5654ad208b1BC594Fd108C132224E3f3C,CL,0x51Bd5e6d3da9064D59BcaA5A76776560aB42cEb8,BNB/THE,Narrow,0x66eA6e9D8fBb4E212B7E59E864b25E312Fe6B897,0xa45E3456cc0013E0445eb44cE8c0c30243c2655D,0x18b345f28c34B302592fd55F407C594bFD08F7d5,BNB/THE - Narrow
DEShare 6613,0xdAa7D60733577453481ed790330617384B876613,CL,0xD405b976Ac01023c9064024880999fC450A8668b,USDT/BNB,DefiEdge,0xd0742E23194390c73462B94C1662c0e903809A8b,0x6904C360Cca445d5DB60F5e38e8670b8E798B8B0,0x5ce3df18Ce91f80557e353baA34804e046c6f01a,USDT/BNB - DefiEdge
aUSDT-WBNB 9555,0x921C7aC35D9a528440B75137066adb1547289555,CL,0xD405b976Ac01023c9064024880999fC450A8668b,USDT/BNB,Wide,0x04008Bf76d2BC193858101d932135e09FBfF4779,0xB05dfa16f9fddD889b73cfa808c842e070AC7f4D,0x03f4072F328284D73b13F0B739E9d3CE5eF66f29,USDT/BNB - Wide
aFTM-WBNB 4Fee,0x457019b9E4c64dE91E6Ce4F59aF001685c724Fee,CL,0xf6814792050cCD1c603d8a95468d6D9587eCBDAF,FTM/BNB,Narrow,0x1921Cb38F9c77C96D4554d956f99409b58797d7e,0x49cC183Db4bd928E6B84c26730f6cBb94082C835,0x90b1f735Fae6B2BF8E8c3D2343e9D1BA227e24Ab,FTM/BNB - Narrow
vAMM-WBNB/LIQ,0xD27F175c12C9d147ff1be4844856F224fD6223C4,vAMM,,BNB/LIQ(old),Volatile,0xEcc758B21d5d8e1f06E97F6E3981df610C690Cea,0x5755584E1218D85023c52689AC776405241D86C6,0x28b311a06557E2BC3f54b3d41Fb528E3308928F7,BNB/LIQ(old) - Volatile
vAMM-LIBERA/THE,0x726caCbf72E650DcF8cA49d10BfA44CeeAdd4751,vAMM,,LIBERA/THE,Volatile,0x5D19275629E5030877D5422b3828907Eb953Ef0f,0x2372c5E39F52C695C75c64F04a24Be76C14b0317,0x1F1682113179eDa3880731b2ca65bAD95D09a3eD,LIBERA/THE - Volatile
vAMM-ETH/XCAD,0xbAEC5fce623cf6556038eE22C8267B8e6647CC97,vAMM,,ETH/XCAD,Volatile,0xF4340D4b0BC5DF37Fb3faDB221d1EFa23eeF7077,0x7506fdd5362EA1873e01114132f08F12deC151ba,0x154c553Ee30189AdbfA5D52F5Ea5e9B863F94760,ETH/XCAD - Volatile
aBTCB-WBNB A7f0,0xD3C480EC7a47596fF8D63396227d1F7dC728A7f0,CL,0x6B67112aa7b45E8CdC0a93B8D66A6A36e68ae8e5,BTCB/BNB,Narrow,0x65E40E779560199F5e68126Bc95bdc03083e5AA4,0xc7cd651CA104477B024D6af1143b1f11DDB79362,0x27A512AdC3bF2a47f0B1157E65f20727Fb6BDe5D,BTCB/BNB - Narrow
vAMM-UNW/THE,0xd714206a7D63F5a2d613064815995E9CC7061988,vAMM,,UNW/THE,Volatile,0x9412D9d7C21C570699e02D9f8CE600ba3C283EF6,0x22B38b78D7662947534eF836e724B715Af5E3FBe,0xfD9A2eBa60b75Dd33f4002945390613b44de3BC5,UNW/THE - Volatile
vAMM-XCAD/BUSD,0x2896b0d3fB19B79fCB7b7EDe832deB6c1621664c,vAMM,,XCAD/BUSD,Volatile,0x31722F85268d0Ecd7d97162bD8c6053493201502,0x5d62A917Ef54c4A1Ca8E18B3C9ACcC3DDEB45c88,0x41Ff274e0085461b18E3F822AE9a9403BF5A289b,XCAD/BUSD - Volatile
vAMM-XCAD/WBNB,0xC53fe45E0047965da638aa70E9B6be3d68E2f80f,vAMM,,XCAD/BNB,Volatile,0xdfc2E232CF8622831CDD7ACa20B6bA7418232c35,0x659E1D9EE868e839Ac44820Ccb00121DfFF0C287,0x1de1b6bb417D626558c6B11f4F9C320cDE9836C1,XCAD/BNB - Volatile
vAMM-BTCB/XCAD,0x2bEb5FEE7f4d58e8e0efEFdFf5161f6E9127a502,vAMM,,BTCB/XCAD,Volatile,0x3980e149a5c64F2F1A507faa46456175E2b00F04,0x9a0B77c3209Df2D98b49Ce89E775630e2BE1878a,0x1B1E3Cdfe84D2c6cC6878543E31f1F82413E8317,BTCB/XCAD - Volatile
DEShare f117,0xcBBc55d19ad453aa6484cd9A9Bd244ab241Ef117,CL,0xa60a504d92a1C95bda729C3F745B361cA822d6dd,ETH/USDT,DefiEdge,0xDAbC606798B028A93409Be9501ADd17D63c0BfE8,0x6FDba3CA2b873800f0Bf3C792f9904F13497d244,0x2DC0b2380293b07931cEa5F0728dFCAd8e1Bbb9e,ETH/USDT - DefiEdge
vAMM-jBRL/BUSD,0x33e3E8d3e1077Ea9Cc9f2f2c60EcEc01814EBA50,vAMM,,jBRL/BUSD,Volatile,0x66B4cb9b4C646eEF896ed70305dF544Aa2E84e13,0xbe9Fa3Bc413cc4d955B3FC8d19659D35411DdE64,0x8173Ef67091Fa4F3614Ac025893aBD52E6dd8692,jBRL/BUSD - Volatile
vAMM-ETH/LIBERA,0x5Fe44aCa2DB7CDbe31bc3749a18753eC94Ca699c,vAMM,,ETH/LIBERA,Volatile,0x284aDbEf6A8C737872ee045D3A329f51B098CD90,0x9ea60d45A255ae1801e57A180198F291e77B5eD7,0x394e04145CAbf6b73e0e713af5Db6d4b80786bC5,ETH/LIBERA - Volatile
vAMM-LIBERA/BUSD,0x4DafE1e55f4D45DA38902d3E621999c07e527d41,vAMM,,LIBERA/BUSD,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,LIBERA/BUSD - Volatile
aCGPT-BUSD 4536,0xF7897c48826b1a51F7A90143Dd4F2c9c61964536,CL,0x8731bB0202dEb31a93B3178b674e51c3Cc49b285,CGPT/BUSD,Narrow,0xCc54e8bDf6Dcef204C131aeDd09D53c1ec4235D1,0x3a25D108e9442E30EFcFAbf7A47b48c33Ef88CdF,0xD55E2eB79cf3ff480DC011d0aC1Cf5Af5631BB73,CGPT/BUSD - Narrow
vAMM-USDC/MIX,0xeEbdB610Ef49aD004344Bb18cC3cFD3552040589,vAMM,,USDC/MIX,Volatile,0x209d478bBDfEE5a881F7Ea570439B387D6623566,0xeD17bD0e67C87e787e99aaAB33BA01107C3F89A6,0x3010814CF33cd7BFCfCEB4BE547180cA28EA1E14,USDC/MIX - Volatile
aBNBX-RDNT 5420,0xF2Ba5122a1f2692C8785e0D3b10a99AC62475420,CL,0x0f28AE1Eea69ddA12Bc89419f7E8552dD191c98e,BNBx/RDNT,Narrow,0xfBac5a3A8025675d5c3cE2590ab1F90432d59DB2,0x2425C78AD70953Bdc920151C8D56CD9ba8614CA4,0xD20Ac75597a14dacde288e2954E86751F83588d8,BNBx/RDNT - Narrow
aGHNY-WBNB f892,0xC6dd68B546d696D5A31837b05065a151d6b6f892,CL,0xCc3aeC37005fcC95288bfB046E5aE789cc322099,GHNY/BNB,Wide,0xB1ac37c343954c1Ad3F4edb66B21598517A1a61a,0xAF5D05c3295F48d977c8801d348858CB02728516,0x20204EEBA0BC308124512B911F09e5369C85d035,GHNY/BNB - Wide
vAMM-BNBx/BTCB,0x64bb2C54dCe689078478c6D40DC2A22d3AC25BcC,vAMM,,BNBx/BTCB,Volatile,0xABE9a2fa3057b8ADE4D01Ab9e6E5E1CE687572C5,0xA14564b46b6C7aF2357898B1E0214273571C860b,0xB32a4884009b748bfE580C9346E4eb09d329B057,BNBx/BTCB - Volatile
vAMM-CGPT/BUSD,0x135Df9Df6e7bBa507BA0DaC6C0469fFF4aF7F864,vAMM,,CGPT/BUSD,Volatile,0xf18C426f51296213f6264a910EF65d83d4F51d84,0x78439d7Fcd5eA91461e7846d3Ea0c1948aC97569,0x1e244489BC868fB9b6876eDEC27A8151C03d0fB6,CGPT/BUSD - Volatile
aBNBX-RDNT 0CC5,0x3d725D263D55CDa0407B720D433676661b540CC5,CL,0x0f28AE1Eea69ddA12Bc89419f7E8552dD191c98e,BNBx/RDNT,Wide,0x830AB99Ea865D024264BB757B5aDF849DBf60B6c,0x9E3D2a5858B56f94396d64E8D615fdFcd7FC08Cc,0xB41E4cEd45E7A040A6B4FE451D828cB6b32dF97D,BNBx/RDNT - Wide
aWBNB-LQDR 0D12,0x9dFdf32aE82c7E8eBC156eA28e6637b120e00D12,CL,0x19934Ce0f772EC67873Bbd1127f173e6c79856a3,BNB/LQDR,Narrow,0x8c7Ca3034c5fAF8e25b8700502EFD260dBdbD094,0xe7B372c5c04657388996Fd94ca0164D344Cc04c7,0x43C89cA074bF508Fe709f44F762E334f03eb1081,BNB/LQDR - Narrow
DEShare A2bB,0xdB85B88cc6993dfC06A2C5c5d2BeC4e43677A2bB,CL,0x9545d5399E50a8d9B9bE239BD7117b5655a9A45D,BNB/ALGB,DefiEdge,0x20F7718315586896b5c255776a4048FfcECB89aE,0xf508206ede7ba82D13bD8E4C2Aa3Cef6d2F2080d,0x7fcf034D22df90B2E8b64343C65aaebb7bb73E18,BNB/ALGB - DefiEdge
sAMM-USD+/BUSD,0xe6eAb9B5B0A27866f30091DC76AFE1Ffe70a8507,sAMM,,USD+/BUSD,Stable,0x1bd476A5185d8c9213bd90FE1F37b430e2AF1307,0x25BAB94F38e4cb21e9F5e1dAFE7a43359559E906,0x46FD34f55D2a0321Bc800c281517cA52E639baf8,USD+/BUSD - Stable
vAMM-ETH/MIX,0xC8c8148Fc304503941DfFFe0b28211472597aB74,vAMM,,ETH/MIX,Volatile,0xB3c144C0AE30eD51b4250816202b847B97B829dA,0x327ce8b3e4E637Cdf762df95f7b454A50426cc7f,0x9bB03C963b66425b2F3401E85315762507E4A203,ETH/MIX - Volatile
aANKRBNB-RDNT 97e8,0x62034F60A8516a1b424c79c2e9a8c214D6Cb97e8,CL,0x09547029e78413571c79791654667c4c4d3322D6,ankrBNB/RDNT,Wide,0xe378C0e00660534652356eEC5af2E03717717576,0x11f9F002c4AB5781871486788256c25eda1E2b1B,0x8909E347F3cb2a38c8E109B7005cd166A1B5a202,ankrBNB/RDNT - Wide
aGRAIN-WBNB 6BC7,0x33313Ce58048838CcA76fD2220Ea3cAB6F2D6BC7,CL,0x1f060bE9D1D3Bd3ACC5392aC066C6B437780ABe0,GRAIN/BNB,Wide,0x69c388CaE4739A4f27E134CF0Ac5F1cA25e96843,0x6F0C9B685567809B02c6AB089F3B602B05c527e8,0x18eB273B8D08A7Ee6Ea64aCAfEf924E7B5c1940f,GRAIN/BNB - Wide
aUSDT-THE 1aCB,0xB420aDB29aFd0A4e771739F0A29A4E077eff1aCB,CL,0x98A0004b8E9fE161369528A2e07De56c15A27D76,USDT/THE,Wide,0xEBaAAafCA7E0192AAefc844bC18d31be40E7DD61,0x213B9889082a53A8b6b9cda3Ad36bB6D2dFb3a7a,0x2B5580deC3AaF6D6E56c3Ebf8D7250bBdf89947a,USDT/THE - Wide
aETH-USDT 6071,0xbcBAc1c6b935B2D52CC88Dc07c6614aAC4D06071,CL,0xa60a504d92a1C95bda729C3F745B361cA822d6dd,ETH/USDT,Wide,0xD3001daaf4f6BCf2F7e3E06Bce01AAAaB719B160,0x84B72FfF2479D9BF4864D71455396206cEFc215a,0x7fA8Efc0e8ec080A0208b0a3F0dDb36b9df83D97,ETH/USDT - Wide
sAMM-BTCB/multiBTC,0x2475FF2A7C81da27eA2e08e0d3B0Ad01e16225eC,sAMM,,BTCB/multiBTC,Stable,0x66B34c7578B513600a31A3f79C47e10546830efF,0xC71ccd1c4034F0f5cCb8eD2CAeD845C8edba1984,0x2106747370C2457005Dd6A8f5251833C0C2708b9,BTCB/multiBTC - Stable
vAMM-XCAD/XCAD,0x97Ff96BAf308c910E3098b7B9D40B06759A3fABF,vAMM,,XCAD(old)/XCAD,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,XCAD(old)/XCAD - Volatile
vAMM-WBNB/liveThe,0xfd27B64C01B8DFaDd906450887c5dfca0CC95f14,vAMM,,BNB/liveTHE,Volatile,0x6A8a3298F4B057b7B809AaC514bDEabB7fCF0fA0,0xC7678b2e19411Fa8c5C8dA16FcF0249db49FDC09,0x8107aA560D399A8201ae044a552611a2CF047885,BNB/liveTHE - Volatile
vAMM-LVL/WBNB,0xea3f8926fA9Ead0B4B05569AD21FD1DCEA06b1D4,vAMM,,LVL/BNB,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,LVL/BNB - Volatile
aWBNB-STKBNB 668C,0x86b481fCe116DCd01fBeBb963f1358bcc466668C,CL,0x84b78452A97C5afDa1400943333F691448069A29,BNB/stkBNB,Correlated,0x796472D20654D8751B481999204B623B264b004E,0x17F20E6E7023402C3dccEB4a226281A91FfFe17B,0x5B140f41F421fa57F944507CEabF1d5581003453,BNB/stkBNB - Correlated
aANKRBNB-WBNB 8e3A,0x754Fd74e22255780a58F125300008781D8318e3A,CL,0x2F6C6e00E517944EE5EFE310cd0b98A3fC61Cb98,ankrBNB/BNB,Correlated,0x8782fA8e2C973f7Cc19ce28DDf549fD9114F69dA,0xFA420905f84f3A7F54539dea956A6748d6DfD084,0x8900F4687d30fe2c38f0D6e3B5e4d95f41a820F3,ankrBNB/BNB - Correlated
aUSDT-THE 1Ef3,0xBf9b34228Dc024734793465BC9357ff36CAa1Ef3,CL,0x98A0004b8E9fE161369528A2e07De56c15A27D76,USDT/THE,Narrow,0xFDc6F532D150BdE33B3f4f4811a435D40D582Dbc,0xc21Cc464183FAE15A847CB6F933565b185eA8278,0xe4D51d10356eAdfca37203C5C9437E787eb91c7c,USDT/THE - Narrow
DEShare Ea85,0x3330512631280f61199081999724554ea8d6Ea85,CL,0x06DC242B1987B46C1E8dD44D1cB203139cf09EDF,BNB/XVS,DefiEdge,0xD50467C9A7cE8C5aF3C890B6fBCa14ae40dB728c,0x93bb8D5507376E5551da1b079B588C2D2CAd1358,0xc9e21d552d6630Ff579bc91c7982F7F982ee637B,BNB/XVS - DefiEdge
vAMM-ankrBNB/RDNT,0x8E5d38d9a303dc0f176E689C547A300365d2AB4B,vAMM,,ankrBNB/RDNT,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,ankrBNB/RDNT - Volatile
aFIL-WBNB 0836,0x9C3E0445559E6de1fe6391E8e018DcA02B480836,CL,0x17661065fBc18e782A259Db2022bC23bC74Bd942,FIL/BNB,Wide,0x2C8a9f1DB70641cdf90D24cd384219C932D06885,0x5a7E14Dba0F563afF8C984e990f58D0CC17347ba,0xaD2196df867135dbc4C0C4947a1E84496aa6854f,FIL/BNB - Wide
aWBNB-DEUS eCF4,0x5045f48f1665654b7ab52F1eB281674484d5eCF4,CL,0x6a524C7328eb652248d1a3786f9DB0e74CA961F0,BNB/DEUS,Wide,0x603402cf97E23b2B357f69fFE74cd4A7B81F92c6,0x74344257Bd9746CA110e10b0CDF70f226AdE0EF3,0x82653cedE832998c9Cf04fAE4BCA9620b5bF17D8,BNB/DEUS - Wide
aGRAIN-WBNB EAD0,0xFaeaA34eF2102520e2854721A4B00136C1fdEAD0,CL,0x1f060bE9D1D3Bd3ACC5392aC066C6B437780ABe0,GRAIN/BNB,Narrow,0xEdAf6D052B43B3E8A04Bc1A061add92DfEA13f7b,0x7A7761A9c8Aad9a7a4e9f3dCF0907b84DbeBbC07,0x0095174190580bf8a605925fFeCCb0eD79BaB3a8,GRAIN/BNB - Narrow
vAMM-BNBx/ETH,0xd9BC6271abBE5dd01731B1b9aC2C1Cb0ea5Be246,vAMM,,BNBx/ETH,Volatile,0x34E1e8A28c7d8833f9994daF369aB936F7cf1825,0xe00EC5dEc6eA8a68Eed3437428f9d18Ce269e863,0xE897A3588C5404f0ad11065bfe4ea62F3FAC2ce1,BNBx/ETH - Volatile
aWBNB-EDU 6feA,0x2e960215441E04BAEbD941B050194508800c6feA,CL,0x4bD39cfb05545c4238316dA69eCadA1b4CaABC05,BNB/EDU,Narrow,0xb3D3f646adfd404cA2dF4fA56169C5b781059618,0x7e7B410C83379ED0EC11aa160AD6b8ab6A6D1597,0x71dB7F534840a5dB3381FC730Df4bB25E4572631,BNB/EDU - Narrow
aWBNB-EDU da6F,0xF59cCC4CE79aFe0Ca576aD7b7e5Fa5Fb04d3da6F,CL,0x4bD39cfb05545c4238316dA69eCadA1b4CaABC05,BNB/EDU,Wide,0x6eEDE2490da8Df87C97C6803A3F772d006e3f248,0x1678047B629200C59147619D83dD30375B02bCf5,0x938C53B7beFE1DE5787f9B036F0fF78b62e238cf,BNB/EDU - Wide
aDOGE-WBNB F0cF,0x8664EB4Ba0cF0274FC583eCeB7EA5bF9b14DF0cF,CL,0xfF4840a06708E53b620E2670295265029fA72a78,DOGE/BNB,Narrow,0xba414cdb25C94B20cF8F7c70B43B3371062e9C51,0x8f1D6337815E7FF97AF7aB3186A79E56709E39E0,0xbE9C6733a62296B54f791aaF016fF7a6dF039671,DOGE/BNB - Narrow
aDAO-BUSD 988B,0xbD5CC2FC7f30fb5D71cabA5e5493048fAdb6988B,CL,0x604a99F4c5e46aDD74dBA10C21B5e26374A1162F,DAO/BUSD,Wide,0x29980c72cf901C619E92EF6991C8B30AA4fA1Ae1,0x2471ff709D35c6D9FB9D0af70ceB34bD1f82a8cE,0x024d9c43dDd338D39E54d98EC072b65E5EB55452,DAO/BUSD - Wide
sAMM-USDC/wUSDR,0x219C2219371cbd8cc64bf97d38d1F39ED90eBDB7,sAMM,,USDC/wUSDR(v3),Stable,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,USDC/wUSDR(v3) - Stable
vAMM-ankrBNB/DUSD,0xC47dF29C6454C2206e54657f4716eC91558bc67c,vAMM,,ankrBNB/DUSD,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,ankrBNB/DUSD - Volatile
aBNBX-FRAX b48b,0x3F18D9A1126E55042dA5e4e7c5a9a2F51FCdb48b,CL,0x8aB8FD902039A48e51735452b1f97c93cB034E80,BNBx/FRAX,Narrow,0x4F902c6fA1cf156fCE39D03Aff725927143a0AAd,0x5d21858Ecd62Abfe33389902DB28dBA857a24405,0xE6dB5EC1C8f767DF44a891C311A508d8a8b57edB,BNBx/FRAX - Narrow
aBNBX-FRAX 6e92,0x1C2Ac2Ea1063395c34D2B5066ebC7F6745196e92,CL,0x8aB8FD902039A48e51735452b1f97c93cB034E80,BNBx/FRAX,Wide,0xE68d52C9Da1CDE8d1c65a8c95436B84aD5298318,0xbf8A81Af2E9D16A2B9D85ec1d7a97B1e52Eec05F,0x9165AA77e7Ce3f6A528990B06EEe357e445cb033,BNBx/FRAX - Wide
aETH-ANKRETH 33e9,0x5c15842fCC12313C4f94dFB6fad1Af3f989D33e9,CL,0xC9dF4aE113fA7CB67CE1779cB1560D1f43c2D373,ETH/ankrETH,Correlated,0x5F8a5C3C094C6eb31d6b99B921dbB34a5151b352,0xeDfa6d875f13A9e2183c40a42C74655077DbD1b5,0x14c79232eC2904c03E35C843B48cECc272cBbE3E,ETH/ankrETH - Correlated
vAMM-USDT/AST,0xA9c1fE3b78A5D613b2Dbc5764c893d4e9593A833,vAMM,,USDT/AST,Volatile,0xC01F5fe48c2b9716657B8CA7C2fD24915090b9d6,0x5dA966f6B6b17119A9865dc8816805fA8633b3d5,0x2bCF89D48b432dD901C6Ab879624B1563Cad4278,USDT/AST - Volatile
vAMM-ETH/BTCB,0x1EbDf6E38AE6461Ef5C8e97346A02934BA6FAD84,vAMM,,ETH/BTCB,Volatile,0x385B3c8c027aD31222012b08e76A2637e5f2D7bd,0xB7F9a0A80696cce510FEc03970b95D8659be5F84,0xB2e8E16b501a730a139f841EEc3BE84658fa9bDF,ETH/BTCB - Volatile
aOKSE-WBNB B4B4,0x8614c284607544CE008A7e7FCDcBc414a274B4B4,CL,0x088c568dc3123FC40dd153918125ee27027Dd6E7,OKSE/BNB,Narrow,0x362D11EA033e92dc418e788326e7ede13fbce2Fb,0x36EBC13eE1f2233Da8fF028Be4f45221e437C7A6,0x3D83Ddc12D214aaDD8B5Daa155DC49F164C28015,OKSE/BNB - Narrow
aTWT-WBNB 0749,0x10677F99B9056DaFC70B5Cd74d5482887a060749,CL,0x1A2a83DEaB03dc7110080E7f83DF7FFE36681289,TWT/BNB,Wide,0x5c07AA5453346a0abE4708d39fE0E3Ce989958bA,0x0d3E0e65886206A6eF10e5D209fB05C9F0D84aDd,0x2208715bf0B7a627C002FBc0f985b6e97eAE0378,TWT/BNB - Wide
